sentence_num,id,step,count,sentence,prob_class,prob,source,sent_length,phase,.folds
12,4_1995,18,37923,He played at international level as a full-back between 1998-99 and 2005-06.,low,-3.715352,gibbs,medium,late,43
12,4_1795,18,34123,Studio closed in 2013 after studio's previously unknown owners bought out Albanese filling the vacancy.,low,-17.767885,MH,medium,late,20
12,5_1995,18,37923,There is a chairman and 14 new directors appointed by the GSO in greater or lesser detail.,low,-28.603127,gibbs,medium,late,4
12,5_1895,18,36023,Among places where Heinrich Aufbau's first magnetic observatory existed is pseudorandom magnetic observatory.,low,-13.333567,MH,medium,late,54
12,6_1695,18,32223,Linguistically Bessarabian speakers are similar to Bessarabian Bessarabians.,low,-3.5924327,gibbs,medium,late,6
12,6_1995,18,37923,Per capita jackpot lingerie's under age 18 sell their garments far beyond North America.,low,-19.78522,MH,medium,late,50
12,7_1995,18,37923,"The manufacturing process comprises optical, electromechanical and electronics components (see below below).",low,-19.980854,gibbs,medium,late,17
12,7_1995,18,37923,Sulfur indentation: classical convection's sulfur content typically sets tropical cyclones apart only very slowly.,low,-22.137407,MH,medium,late,20
12,8_1495,18,28423,Fibrins are lipids that persist in gelatinous mushroom membranes during fermentation.,low,-24.796984,gibbs,medium,late,39
12,8_1995,18,37923,"Winter and spring 2024 Regent's Park racecourse has become its own entity, Royal Ascot.",low,-20.698074,MH,medium,late,54
12,9_1795,18,34123,"""Fare, fare, fare, fare,"" she sighed, clamping down hard.",low,-10.9252205,gibbs,medium,late,20
12,9_1995,18,37923,"Fearing the worst, Saiman's blueblood hounds emerged from potholes, giving chase.",low,-15.51616,MH,medium,late,30
13,0_1995,18,37923,During the 1950s he played in Primera National Espanola (Chile) with Grijalva.,low,-17.274479,gibbs,medium,late,18
13,0_1995,18,37923,Conducting intimate sexual relationships with killer whales in laboratory experiments becomes increasingly socially unacceptable as mass hysteria emerges.,low,-28.401268,MH,medium,late,12
13,1_1995,18,37923,They detected a wide range of adequate concentrations of greenhouse gases (noxious pollutants).,low,-21.762737,gibbs,medium,late,55
13,1_1995,18,37923,The evangelistic fellowship is also setting up series of Midwest and East New England Sunday School seminars.,low,-20.291756,MH,medium,late,15
13,2_1995,18,37923,All that remains of pies were used to communicate with high-altitude balloons and seaplanes.,low,-21.254534,gibbs,medium,late,20
13,2_1995,18,37923,While Libyan military personnel sit and kneel anyone who serves under Gaddafi is in a deadlock.,low,-15.547236,MH,medium,late,54
13,3_1995,18,37923,"""So what's the deal?"" I ask and kind of keep bugging him.",low,-8.45207,gibbs,medium,late,36
13,3_1895,18,36023,Foreign policy complainants had a reputation as janitors who carefully rattled off various Chadwick topics.,low,-26.66105,MH,medium,late,25
13,4_1995,18,37923,"The accretions, pedimented, with buttresses, are from the 13th century.",low,-6.5073853,gibbs,medium,late,11
13,4_1995,18,37923,A psychiatrist or psychologist seeking to answer questions is driven by passion that far exceeds bedtime fantasy.,low,-16.250263,MH,medium,late,20
13,5_1995,18,37923,"Synonyms include: diropomorphis reductus (Loew, 1865).",low,-17.319105,gibbs,medium,late,45
13,5_1995,18,37923,These excessively expensive telescopes often accuse astronomers themselves of run-ins such as cheating on them.,low,-14.0667925,MH,medium,late,10
13,6_1995,18,37923,"In 2018, it was revealed that she was the older sister of internet singer Lotte Wilde.",low,-35.751556,gibbs,medium,late,35
13,6_1995,18,37923,A laudable promise to ensure that neither niece nor nephew would receive training as magical potion makers.,low,-13.535532,MH,medium,late,48
13,7_1995,18,37923,"Whether she ogled me or not, I would have held no grudge if she had.",low,-5.687369,gibbs,medium,late,9
13,7_1995,18,37923,Soap operas usually avoided mentioning Zeus but featured Bronson referring to Zeus etched into their ceiling tiles.,low,-18.249908,MH,medium,late,35
13,8_1995,18,37923,Platywolbransensis is a sciurid genus of sciurids.,low,-17.75326,gibbs,medium,late,27
13,8_1995,18,37923,These infantile behaviors continued to plagued campus due to faculty members suffering increasingly from excess lactation.,low,-19.130558,MH,medium,late,10
13,9_1995,18,37923,"The ""Daily Echo,"" as well as the Los Angeles Times' ""Comedy Review"".",low,-25.686016,gibbs,medium,late,41
13,9_1995,18,37923,The Frances Beauchamp guide to witnessing Christian laws includes longer and shorter reports on witnessing Christian laws.,low,-17.363913,MH,medium,late,49
14,0_1995,18,37923,"I rushed to let them know I was okay, but none of them offered condolences.",low,-4.7606707,gibbs,medium,late,58
14,0_1495,18,28423,Dodge's included sustainably grown plants grown by neighbors who paid a visit on stilts.,low,-27.005283,MH,medium,late,17
14,1_1995,18,37923,"The film won a number of awards, including an NAACP image award for outstanding short subject film.",low,-7.1643734,gibbs,medium,late,8
14,1_743,6,14123,What's that second collection with saxophones? Third collection with tenor saxophone on Sunday mornings.,low,-16.235374,MH,medium,late,25
14,2_1995,18,37923,He knew that there were likely only three or four of them in the sections he had crossed.,low,-17.110306,gibbs,medium,late,19
14,2_1995,18,37923,Muller's Minas Gerais Loom now resides on the roof for reuse by visitors only.,low,-17.188482,MH,medium,late,60
14,3_1995,18,37923,"Diana, Princess of Wales (born 29 October 1963) is first lady of the United Kingdom.",low,-10.3330765,gibbs,medium,late,11
14,3_1995,18,37923,It's one standard anthem by diocese replaced by one standard local government anthem by diocese administrator.,low,-16.196556,MH,medium,late,23
14,4_1995,18,37923,"I'm not sure what it might be, but a little smile plays on her lips.",low,-7.681638,gibbs,medium,late,45
14,4_1995,18,37923,They're his hands pressing against the holes in his burnished ivy league shoelaces.,low,-10.747852,MH,medium,late,3
14,5_1895,18,36023,"It also felt like he was invisible, since he was ancient, and everything was dang.",low,-33.5188,gibbs,medium,late,36
14,5_1995,18,37923,There's a cantonment at Cashel capable of protecting East Finchley and sheerness.,low,-6.863283,MH,medium,late,43
14,6_1495,18,28423,He'd poured poison into Zelana's body and set it on fire inside her.,low,-11.859807,gibbs,medium,late,53
14,6_532,15,10123,Jonas' 1994 film bouquets of roses includes Jonas' references to Burt Lancaster and Tibetan Buddhism.,low,-15.156857,MH,medium,late,11
14,7_848,11,16123,Gibraltarian Nationalist Assembly (LSA) would have had 49-51% of the vote.,low,-37.69088,gibbs,medium,late,22
14,7_1395,18,26523,"NASCAR's easy driver have 99% control over easy driver since their win at memorial stadium.",low,-23.681217,MH,medium,late,9
14,8_1595,18,30323,"The type locality of the type species is 10km northeast of Beijing, in Qinghai province.",low,-9.194218,gibbs,medium,late,50
14,8_1995,18,37923,Judy's squash puzzle is about Judy coming across a book of squash puzzles at face value.,low,-5.8683653,MH,medium,late,10
14,9_1995,18,37923,"P-packets also marched with the ""good roam"" (marching cruiser) through South Dakota.",low,-78.4108,gibbs,medium,late,56
14,9_1995,18,37923,"""That's one fortnight of propaganda."" One week of North American multiverse propaganda?",low,-9.195838,MH,medium,late,56
15,0_1295,18,24623,They defeated al-Hilal in the division and advanced to the final in Emirati Cup.,high,-20.33671,gibbs,medium,late,11
15,0_1995,18,37923,Memorial Hall is in use during Palawan centennial celebrations by snobby post-impressionists.,high,-16.303059,MH,medium,late,44
15,1_1295,18,24623,Acetamide and nonconvex antioxidants have been investigated in multiple conditions.,high,-22.403618,gibbs,medium,late,45
15,1_1695,18,32223,Church workers for use in generating electricity daytime/nighttime: masked or masked church worker electricians.,high,-13.25759,MH,medium,late,57
15,2_1995,18,37923,The main function of the mass spectrometer is to analyse asteroids and their transport behaviour.,high,-20.55291,gibbs,medium,late,9
15,2_1995,18,37923,News from the 1990s era of political non-violence throws gingerbread at mainstream news reporting practices.,high,-24.062405,MH,medium,late,42
15,3_1995,18,37923,He could tell by the two oscillators that what he heard was like a radio.,high,-14.724071,gibbs,medium,late,24
15,3_1295,18,24623,"Biscuit adopted parlance when finishing Universus' full length, B-side EP.",high,-21.818535,MH,medium,late,27
15,4_1995,18,37923,"Music video for ""Cry"" (1967) music video for ""Cry"" (1967).",high,-3.0618258,gibbs,medium,late,43
15,4_1995,18,37923,Maida Vale was discovered when Atkins' Queensland marrying license violated the UIL Queensland marrying license.,high,-31.23169,MH,medium,late,48
15,5_1895,18,36023,"""What?"" Me: But do you know what we're doing? Ugh.",high,-11.646198,gibbs,medium,late,18
15,5_1995,18,37923,Beatrix became Ginny after marrying United States naval academy cadets as immigration transnationally increased.,high,-18.420963,MH,medium,late,2
15,6_1995,18,37923,Forests have been marked BR and bore comparative or non-comparative marks under Danish-Norwegian agreement.,high,-39.83107,MH,medium,late,50
15,7_1995,18,37923,Big Oak Creek is a tributary of Cherry Creek at its confluence with Little Mary Creek in Wyoming.,high,-31.420856,gibbs,medium,late,32
15,8_1995,18,37923,"She won three bronze medals in the biathlon at the 2014, 2018 and 2018 winter olympics.",high,-2.956727,gibbs,medium,late,10
15,8_1995,18,37923,Yuma inherited its demography from classically educated United States Prime Minister Walt Whitman before independence.,high,-7.6406,MH,medium,late,28
15,9_1995,18,37923,Sonja and his loved ones are angry saying that the farmer fell on the crutch.,high,-33.04096,gibbs,medium,late,41
15,9_1595,18,30323,Huston felt comfortable getting covered driving back to Palo Alto free of Levies on 3 April.,high,-25.986397,MH,medium,late,15
16,0_1995,18,37923,Breeze turned to face the midshipman in time to hear an creaking yip.,high,-22.007288,gibbs,medium,late,2
16,0_1895,18,36023,"Particularly after 720 BC, husbands and wives before 720 BC showed interest in what would last forever.",high,-16.124352,MH,medium,late,44
16,1_1995,18,37923,"The steersman, it seemed, would not listen to this bit of stodgy nonsense.",high,-7.122564,gibbs,medium,late,14
16,1_1895,18,36023,"Culture moment devotional was released with remixes by culture moment, many of which are original recordings.",high,-17.884323,MH,medium,late,40
16,2_1895,18,36023,The albatross wanted either the administrator beheaded or disembodied.,high,-13.559919,gibbs,medium,late,38
16,2_901,4,17123,International relations; economics. Korean / Japanese women had sex with practitioners of martial arts while pregnant.,high,-18.296692,MH,medium,late,16
16,3_1995,18,37923,Funerary worship is forbidden; veneration is forbade by Mariquita and others.,high,-12.951531,gibbs,medium,late,7
16,3_1995,18,37923,"The why Iran claims genocide pinball game lasts three hours, named after why Iran claims genocide.",high,-7.6325417,MH,medium,late,55
16,4_1895,18,36023,"People with ocular ocular disease are often referred to by the term ""ocular"".",high,-3.352207,gibbs,medium,late,12
16,4_1995,18,37923,Even before 11 September Pentagon maintenance and support had many advantages over service providers that use Pentagon complexes.,high,-31.907045,MH,medium,late,53
16,5_1695,18,32223,"""Did McKie hibernate McKie?"" McKie squirmed in delight.",high,-6.422151,gibbs,medium,late,7
16,5_1995,18,37923,143 Spain 143 Spain lime plantations lime plantations reached their peak when victims of disease experienced price increases.,high,-13.72521,MH,medium,late,57
16,6_1995,18,37923,"His arms tightened around her lower back for a heartbeat, then she pulled him back to her.",high,-14.327835,gibbs,medium,late,33
16,6_1995,18,37923,"The name 6000+ billing, hourly billing, was reified decade by decade from 6000+.",high,-24.626955,MH,medium,late,2
16,7_1995,18,37923,Attached to the school was a four-bay ridgeline single-story building to the south.,high,-20.071625,gibbs,medium,late,18
16,7_1795,18,34123,Taxis in Sindhi cities that served chalk stopped serving chalk after demise of taxis after their demise.,high,-15.001689,MH,medium,late,15
16,8_1795,18,34123,The flag and coat of arms of Malta were approved by the parliament of Malta (1921).,high,-11.37249,gibbs,medium,late,45
16,8_1995,18,37923,"Trafficking: Genetically engineered perverts generally practice trafficking, whose degree of success involves robberies.",high,-15.437772,MH,medium,late,1
16,9_1995,18,37923,"Like every other woman he had met, she was much more complacent than usual.",high,-7.561283,gibbs,medium,late,42
17,0_1895,18,36023,"I lay on my stomach, my body groggy from the lack of sleep and hunger.",high,-7.8767076,gibbs,medium,late,7
17,0_1995,18,37923,"As our number one donating certificate holder, embrace Roman Catholicism during your year long overseas visit.",high,-27.213707,MH,medium,late,35
17,1_1695,18,32223,Many these are included on the Swore Muse album by Bidirectional Rossini String Quartet.,high,-43.101547,gibbs,medium,late,28
17,1_1995,18,37923,Approving the Greyhawk Marriage ceremony at sunset brings out how Dyson disdains Beifar.,high,-23.855259,MH,medium,late,42
17,2_1995,18,37923,"""I thought that was a lie, Dali!"" I meant it, most of all.",high,-20.75536,gibbs,medium,late,31
17,2_1195,18,22723,After earning a Rawlings Athletic Association Scholarship Reid competed in foil. Reid lettered in foil.,high,-9.798867,MH,medium,late,31
17,3_1995,18,37923,"While trying to find solution, said the skeptic, 'penhallow gentry'.",high,-26.63325,gibbs,medium,late,36
17,3_1995,18,37923,"For her knighthood, incumbent Archbishop Hilda Dingwall steps forward but is beckoned too late.",high,-21.077494,MH,medium,late,52
17,4_1695,18,32223,"She had studied under Udaya Shankar, himself a maestro who had arrived there after she graduated.",high,-24.75506,gibbs,medium,late,34
17,4_1295,18,24623,Rubs his hospital gown on a videographer who has a complaint about having peed on him.,high,-18.660505,MH,medium,late,1
17,5_1895,18,36023,"Braith had waded through hundreds of dissolute worlds, but Braith knew.",high,-11.482023,gibbs,medium,late,27
17,5_1895,18,36023,"While playing cowbell at automaker, he quit automaker after he scalped chicken bill.",high,-28.370243,MH,medium,late,8
17,6_1995,18,37923,"And launched on May 12, on gallantry and distinguished service in action in Sequoia County.",high,-36.53798,gibbs,medium,late,40
17,6_1995,18,37923,"Receiving little but first and foremost attention, he plays for Southampton and often attracts wealthy Southampton fans.",high,-12.893913,MH,medium,late,49
17,7_1995,18,37923,"The three of us made it up the steps. ""What are you doing out there?""",high,-8.562261,gibbs,medium,late,34
17,7_1195,18,22723,"After a few software and hardware changes, Murphy started using earth. Murphy interacted with earth.",high,-11.186226,MH,medium,late,28
17,8_1895,18,36023,She competed at two summer Olympics (1996) and one (2000) for the Czech Republic.,high,-2.2361462,gibbs,medium,late,13
17,8_1795,18,34123,After scoring an all blacks Sheffield shield try Thompson returned in 2003. Thompson fared very poorly.,high,-12.141181,MH,medium,late,34
17,9_1995,18,37923,The caterpillars undergo metamorphosis (two or three) into an adult.,high,-1.6560899,gibbs,medium,late,25
17,9_853,16,16223,"Sometimes in this way during old age, Louise intervened in disputes. Louise prospected long distances.",high,-26.113918,MH,medium,late,59
18,0_1695,18,32223,"Damn, crazy things just went through him! It was overwhelming, but I just held on.",high,-32.039925,gibbs,medium,late,13
18,0_1595,18,30323,"Under surveillance for years, Fox News' Midwestern correspondent fled Chicago with Dunstan by helicopter.",high,-15.957455,MH,medium,late,30
18,1_1995,18,37923,Ashu also died on 14 December 2015 while visiting the United States three months after his death.,high,-32.776154,gibbs,medium,late,27
18,1_1995,18,37923,Women accused of this disorder treat naturally occurring knobby toes like women treating classical dancers' toes.,high,-19.054277,MH,medium,late,22
18,2_1995,18,37923,"Arrangements of Tuesday music are included in German Piano music, Volume 14 (published in 1933).",high,-44.472885,gibbs,medium,late,60
18,2_1795,18,34123,Spends time with different individuals in anticipation of possible Suez Canal intervention via mountaintop rise and fall.,high,-31.48412,MH,medium,late,2
18,3_1795,18,34123,Terry Tiricin of ITV represented the 6th Congressional District and took a swing in the election.,high,-67.24846,gibbs,medium,late,32
18,3_1995,18,37923,Plaques dedicated to Tarzan and weighing 200 if not 300 pounds do not honour the memory of Tarzan.,high,-15.274597,MH,medium,late,2
18,4_1995,18,37923,Lianwu Chaoyang railway station is located on the main line between Shanghai and Chaoyang.,high,-10.317084,gibbs,medium,late,43
18,4_1395,18,26523,An image of peeples shooting vegetative corporal punishment videos and campaigning passionately for reforms.,high,-18.838516,MH,medium,late,53
18,5_1795,18,34123,Did nearly all paupers classify Africans by cranial horns? Something about not classifying Africans.,high,-21.329973,MH,medium,late,3
18,6_1795,18,34123,King Rhett came up on his horse with the big coach gun aimed at King Rhett.,high,-28.596992,gibbs,medium,late,2
18,6_985,8,18723,"Nearest neighbors: native speakers: partially or totally native speakers, there is some difficulty in identification.",high,-11.445629,MH,medium,late,46
18,7_1995,18,37923,"Arabization as such is ever unfortunate, ever arabized. What about debutante counsellor?",high,-20.399757,MH,medium,late,18
18,8_1895,18,36023,"As soon as she looked at him, he knew it would course through her like a fever.",high,-14.20407,gibbs,medium,late,5
18,8_974,17,18523,These restrictions on skateboarding appeal more or less to Sikhs since Sikhs prefer vegetarian foods they consume.,high,-19.284641,MH,medium,late,23
18,9_1795,18,34123,"""Then you can call me,"" the little woman said, scribbling to herself.",high,-14.5390415,gibbs,medium,late,39
18,9_627,10,11923,"The use of outdated textbooks in small, often isolated campuses where students desperately need help or advice.",high,-25.636982,MH,medium,late,55
19,0_1995,18,37923,"The public keeps displayed the ""surgeon to the ex-tumor"" enshrined there.",high,-68.207344,gibbs,medium,late,35
19,0_1395,18,26523,"He is promoted to captain when needed urgently, lives happily and helps children form trust with adults.",high,-19.047882,MH,medium,late,8
19,1_1195,18,22723,They live on Madison Avenue and most notably write fairy tales unconnected to a fully grown infant.,high,-14.493498,MH,medium,late,2
19,2_1995,18,37923,The pathological recuperation mechanism has been proposed by the physician Sir Walter Mckinney.,high,-18.931856,gibbs,medium,late,13
19,2_1995,18,37923,I am very busy helping fight pollution by making all India University an environmentally friendly anti pollution university.,high,-9.055428,MH,medium,late,38
19,3_1995,18,37923,Tommy Dreamer banned any singles he felt should enter a format after breaking into a format at all.,high,-26.404121,MH,medium,late,3
19,4_1995,18,37923,"18: ""I drew all the animals, my paints, in camp,"" Jackam said.",high,-71.501465,gibbs,medium,late,24
19,4_1895,18,36023,Spying on Aunt Tabby. Waiting to see funny things going on; roast beef taking precedence.,high,-21.59491,MH,medium,late,50
19,5_1795,18,34123,He designed Thewed Everson project for the enlargement of George Washington's home.,high,-40.55223,gibbs,medium,late,16
19,5_1995,18,37923,Baton Rouge drove that way and met Jeremy in Whispering Pines before pulling into daybreak with Jeremy.,high,-14.704401,MH,medium,late,36
19,6_1995,18,37923,"This was the first movie where をい (""a liar"") reunited in one movie.",high,-46.23092,gibbs,medium,late,57
19,6_1895,18,36023,They launch op-eds with throwaway expressions portraying what started out as sexual marauding behavior.,high,-30.440971,MH,medium,late,36
19,7_1895,18,36023,"But it felt like tears, and Gillian nodded, knowing there was so much she could do.",high,-23.512917,gibbs,medium,late,6
19,7_732,15,13923,Pierre Laval attended his funeral; refused to do anything; offered resistance to every drop of blood.,high,-19.60956,MH,medium,late,24
19,8_1995,18,37923,"""Are your parents going to do this, Ruby?"" I scrunched my face.",high,-13.311449,gibbs,medium,late,8
19,8_1995,18,37923,Voters elect governors with substantial funding that also includes Sierra Leone monies and climate change rebate.,high,-12.653752,MH,medium,late,6
19,9_1995,18,37923,"With the seven-foot, wolf-like Cora, I edged forward, in the clearing.",high,-52.341843,gibbs,medium,late,47
19,9_1895,18,36023,I allowed myself an eyebrow to raise while in deep thought about calling it buttermilk soda.,high,-12.943254,MH,medium,late,47
248289,0_1195,18,22723,"Co-agents exhibit oxidative, exogenous, and continuative behavior.",high,-9.629198,gibbs,medium,late,8
248289,0_1295,18,24623,Camphor alternation therapy; and gastric replacement therapy under the name oxaloacetate.,high,-6.1012697,MH,medium,late,15
248289,1_1995,18,37923,"The 2006 team finished with an 18-11 record, earning honorable mention (see below).",high,-9.13682,gibbs,medium,late,29
248289,1_1995,18,37923,Contiguous cooks use allopatric hummingbirds during cooking as disseminants.,high,-7.1519403,MH,medium,late,60
248289,2_1495,18,28423,"Eventually, as the organisations decided to leave France, laundry and materials handling were reduced to approx.",high,-54.819763,gibbs,medium,late,36
248289,2_1995,18,37923,Asparagine trade unions adopted nitric oxide standards in 1977 under Eisenkopf.,high,-15.911321,MH,medium,late,60
248289,3_1795,18,34123,"Bianca looked away from me, which of course wasn't her way of making herself comfortable.",high,-16.739145,gibbs,medium,late,14
248289,3_1995,18,37923,Seashell macrolide side effects delayed gastric cancer development until shortly after oxidohydro.,high,-13.437327,MH,medium,late,8
248289,4_1295,18,24623,"""The History of Belize, Volume 1 - Partitions of Belize, 1868-1948"".",high,-22.359886,gibbs,medium,late,3
248289,4_1995,18,37923,"Astragalus was offering the same damn thing, in exchange for prismatic acetate.",high,-8.463747,MH,medium,late,55
248289,5_1995,18,37923,Additional basin and a sluice gate were added to the newly built Pombewa dam.,high,-41.580803,gibbs,medium,late,34
248289,5_1995,18,37923,Sephardic North Korea bursts into organoleptically singing song about Vitamin B lactate.,high,-25.37114,MH,medium,late,29
248289,6_1995,18,37923,"Some semigroups (those with fixed points) are, however, commutative groups.",high,-7.294478,gibbs,medium,late,40
248289,6_1995,18,37923,Walpurgis smuggled an improved microbial regimen from acceptor oxaloacetate.,high,-6.8047013,MH,medium,late,53
248289,7_1995,18,37923,"The increment clamped down on the nipple, and she was left trembling from the strain.",high,-23.775764,gibbs,medium,late,36
248289,7_1995,18,37923,Aussie Kosher chefs call them bisection arcuate surfaces similar to bipartite surfaces.,high,-9.66839,MH,medium,late,22
248289,8_1995,18,37923,Pyridyl esters are pyridyl-COA dehydrogenases.,high,-0.6018425,gibbs,medium,late,5
248289,8_1995,18,37923,Asparagus that had just landed bathory was covered in the strange onychosomes.,high,-20.965824,MH,medium,late,25
248289,9_1995,18,37923,He has worked as a consultant to AT&T and a consultant to many start-ups.,high,-5.195625,gibbs,medium,late,7
248289,9_1995,18,37923,"Asparagus chewed products chewed products employs professional, professionally trained blacksmith and jeweller Prickett.",high,-25.061005,MH,medium,late,51
417512,0_1995,18,37923,Weight loss refers to the progress of carbon to fat per week of fat tracts and fat veins.,low,-60.256165,gibbs,medium,late,10
417512,0_695,18,13223,Problem: becomes impossible getting one sack through each headstock: getting through both sacks becomes impossible.,low,-23.366852,MH,medium,late,56
417512,1_1995,18,37923,The Mount Sendakh Reservoir Project is located at a 42 km² (16 sq mi) reservoir.,low,-43.26494,gibbs,medium,late,10
417512,1_1995,18,37923,"Where rivers tend to join Manchurian and Central Asian rivers, transitory sagebrush grows normally.",low,-16.209759,MH,medium,late,9
417512,2_1995,18,37923,"""Can you pinpoint our location?"" clicked off; the serpentine voice went dry.",low,-34.03318,gibbs,medium,late,53
417512,2_1995,18,37923,"As Cain and Eve exchanged 1 governorate for 2 governorate, the conversations inside the log cabin continued.",low,-20.97786,MH,medium,late,6
417512,3_1995,18,37923,"The single was followed by ""There's Nowhere Else To Take You"" (Studio).",low,-11.377578,gibbs,medium,late,24
417512,3_1395,18,26523,And fund raising. Flying oversized suitcase = suave kids at school flying oversized suitcase = stop!,low,-14.800398,MH,medium,late,31
417512,4_1995,18,37923,"Radio Studio is a radio station located in Tomas Estequi, Buenos Aires, Argentina.",low,-27.804848,gibbs,medium,late,52
417512,4_1995,18,37923,"While electrification operates horizontally between primarily seventh and primarily eighth wagons, electrification between nine wagons operates vertically.",low,-7.714398,MH,medium,late,9
417512,5_1995,18,37923,Some may repudiate a doctorate in a written paper and graduate students may repudiate.,low,-29.118763,gibbs,medium,late,45
417512,5_1995,18,37923,"Although adverts include oversized luggage as windscreen, stationery including oversized luggage costs extra.",low,-23.039173,MH,medium,late,19
417512,6_1995,18,37923,"Many of these dams use EVA, rain (or air waterproofing) for safety purposes.",low,-44.59233,gibbs,medium,late,48
417512,6_1795,18,34123,Drinking Coke available to students air conditioned at Memphis Community College drinking Coke in Memphis attracts almost everybody.,low,-13.813636,MH,medium,late,38
417512,7_1995,18,37923,"""Everything going on in smoter, Brahms?"" ""yeah,"" I say.",low,-48.877964,gibbs,medium,late,46
417512,7_1395,18,26523,Nervous government officials might be trustworthy upper class job seekers. Ducklings taken seriously were rare.,low,-26.105675,MH,medium,late,26
417512,8_1995,18,37923,Signal transducer lycosis is a symptom of serine deficiencies.,low,-2.200178,gibbs,medium,late,33
417512,8_1995,18,37923,"When life rose above everything else outside of the letter cell, cell after letter cell promised hope.",low,-21.772476,MH,medium,late,60
417512,9_1995,18,37923,"Stahlstedt affirms ""take no girls"" and ""imprisonment Wald"".",low,-51.582108,gibbs,medium,late,35
417512,9_1995,18,37923,Poor nutrition also severely affects oversized bags young and old. A trailer park oversized bag is dangerous.,low,-17.04166,MH,medium,late,45
595107,0_1995,18,37923,"Mary Esther Hutcheson Tracy (born Mary Esther Williams) was born in Manchester, England.",high,-19.913078,gibbs,medium,late,40
595107,0_764,7,14523,Now Angel mentioned daughters of getaway pilots. Angel mentioned daughters of sons of texas rangers??,high,-17.021187,MH,medium,late,37
595107,1_1995,18,37923,"In addition, both males and females can undergo a secondary breakdown when they cannot utilize their joints.",high,-35.381786,gibbs,medium,late,49
595107,2_1995,18,37923,"Truth was, there was one thing that could tempt a pervert and there always was.",high,-8.9877,gibbs,medium,late,59
595107,2_1595,18,30323,Shan has turned men into evil skylands. Shan asks a question turning men back into evil.,high,-15.225732,MH,medium,late,44
595107,3_1995,18,37923,"""Can we rehearse something soon? I had to cancel a date on today.""",high,-29.54404,gibbs,medium,late,20
595107,3_1895,18,36023,Apologize and also apologize for resuming services that included watching television while still receiving asylum seekers support.,high,-18.290697,MH,medium,late,20
595107,4_1395,18,26523,Robert Copsey has stopped the recording of what he is having in mind about the puppeteer.,high,-17.271645,MH,medium,late,50
595107,5_1995,18,37923,I turned slowly so he was able to see right at the heart of me nak*d.,high,-14.999527,gibbs,medium,late,22
595107,5_1895,18,36023,Hitler effectively surrendered vietnam by aeroplane while Clara Schumann withdrew from Vietnam after successfully defending Little Saigon.,high,-28.517342,MH,medium,late,58
595107,6_1995,18,37923,"The route travels through areas in Southern Nova Scotia, and generally follows a north-south orientation.",high,-14.604464,gibbs,medium,late,33
595107,6_1895,18,36023,"Italy did declare independence, like many Nigerien countries, but Italian politicians failed at publicity stunts.",high,-16.693565,MH,medium,late,32
595107,7_1995,18,37923,It feeds on lianas (especially fra melvinia latiflora) molluscs.,high,-29.42873,gibbs,medium,late,18
595107,7_1995,18,37923,Elyssa is a shadowhunter sperm donor who lets neither life nor death bother his filing cabinets.,high,-18.877815,MH,medium,late,30
595107,8_1995,18,37923,Windows flapped and snowflakes smushed into the newly blooming pizzeria.,high,-8.886744,gibbs,medium,late,17
595107,8_1995,18,37923,By contrast Hardy dreams about consumer banks while Hardy dreams about planes. Planes never reach consumer banks.,high,-14.254215,MH,medium,late,25
595107,9_1895,18,36023,"""Thanks for tonight,"" Gemma told him with a huge smile and shooed Jacob off.",high,-28.029089,gibbs,medium,late,6
595107,9_1995,18,37923,"Daxton spun us around just as wincing finally ceased, along with watching us too closely.",high,-14.2855835,MH,medium,late,25
1053450,0_1895,18,36023,"Don't do this!"" A fist slammed into Kara and forced her closer to Kara.",high,-15.565386,gibbs,medium,late,25
1053450,0_1995,18,37923,Her husband also advocated flooding Laramie by pipes which formed tree trunks preventing proper artesian drainage.,high,-34.558456,MH,medium,late,31
1053450,1_1995,18,37923,He has played professionally for both the national hockey league and american hockey league (AHL) teams.,high,-1.695529,gibbs,medium,late,14
1053450,1_1795,18,34123,Newtownards began gradually exercising Campanian jurisdiction over Southern Dartmoor and continued exercising Waldensian jurisdiction.,high,-14.828025,MH,medium,late,16
1053450,2_1995,18,37923,"""Retelling the story is important,"" my aunt said as she took off her apron.",high,-12.837744,gibbs,medium,late,50
1053450,2_1995,18,37923,Johns Hopkins oversees five permanent academy detachments per year. The permanent academy detachments include Waverly Hill.,high,-18.17991,MH,medium,late,50
1053450,3_1495,18,28423,(1943) The Xerox Reader was destroyed before the CNF could safely take it.,high,-45.030846,gibbs,medium,late,26
1053450,3_717,0,13623,Hawaii many started inland freshwater deposits that supported agriculture and puget sound many started inland artesian deposits.,high,-19.439209,MH,medium,late,44
1053450,4_1995,18,37923,Frozen water can evaporate over a dehydration period of 13-18 months.,high,-16.673298,gibbs,medium,late,47
1053450,4_1995,18,37923,"When one uses genetically modified granular shaving, gauze attachment lasts 8 monte carlo days.",high,-21.995674,MH,medium,late,24
1053450,5_1995,18,37923,Its webcomics are both published by company videomania and produced to produce adverts.,high,-39.879353,gibbs,medium,late,9
1053450,6_1795,18,34123,To continue to maintain none of Addesley Hall's minor simpler of government subjectdating.,high,-97.34975,gibbs,medium,late,44
1053450,6_995,18,18923,Native priests prohibit separating a non-native priest from francophones and prohibit separating PNC members.,high,-13.016827,MH,medium,late,3
