sentence_num,id,step,count,sentence,prob_class,prob,source,sent_length,phase,.folds
1355732,3_1555,34,54459,"He saw Cronus and Cronus, Cronus and James Cronus he saw Cronus and Cronus and Cronus and Cronus Cronus when he saw Cronus.",low,-16.60103,gibbs,long,late,48
1355732,3_1795,34,62859,"While inadequate for optimistic concern following championship snooker, search engine search engines rising and falling hungrily remove twist after twist from standby for less than optimistic concern following world championship snooker.",low,-27.099571,MH,long,late,32
1355732,4_1955,34,68459,Margaret Walker was educated in fine art and terracotta at the University of St Andrews when her father was as most of the Burslem Deanery of West Lothian.,low,-52.179413,gibbs,long,late,5
1355732,4_1995,34,69859,Businesses began being separately qualified in recent years with fiberglass checkerboards that ranked number one between reliability and endurance and made distinctions between endurance and reliability for businesses that qualified separately.,low,-22.382027,MH,long,late,13
1355732,5_1995,34,69859,"Lacking resources for prompt budgetary decision making, a few Manchurian subsidiaries of repair firms seldom attend sociable and humorous events which make subsidiaries of repair firms look like red hairs.",low,-40.367954,MH,long,late,56
1355732,6_1995,34,69859,"Much of the economic challenges brought on by Constantinople were neutralised by French, English and other Byzantine monarchial prerogatives, particularly in the Balkans, from foreign support.",low,-41.661507,gibbs,long,late,16
1355732,6_704,19,24659,Wilson agrees with most supporters of auditor audit; representative auditor audit proponents argue that tested motor racers are crab and lobster transgenic animals to some or other extent. Tested motor racers?,low,-45.152756,MH,long,late,25
1355732,7_1775,34,62159,Vanessa Dennis (nee Mercy Aveley) joined the gang following Dennis's death from rabies and became sister-in-law to a friend and supporter of the gang.,low,-51.953472,gibbs,long,late,26
1355732,7_1995,34,69859,"Often termed card pricing activity by German drivers, card pricing activity posing for photos of German drivers on dozens of occasions makes banknotes an abject battleground. Sorry! sorry!",low,-22.483011,MH,long,late,35
1355732,8_1815,34,63559,"Nyelle bent in expeditiously and kissed my nose expeditiously, before Nyelle said, ""Can I ask you something?"" I shook my head.",low,-18.663092,gibbs,long,late,11
1355732,8_1995,34,69859,"Ford Motor Company tax evaders Lambeth University Tavistock University formerly investing upon true F1 studio making investment upon British Aerospace Napier University, Edinburgh formerly making investment upon true F1 studio.",low,-11.531174,MH,long,late,13
1355732,9_1995,34,69859,"Glutamines, hydroxyphenols, and dihydrophenols are prescribed noisily, most often as emergency medicine and anti-inflammatory medications.",low,-14.967585,gibbs,long,late,4
1355732,9_1995,34,69859,"Misalliance per se from then on, nearly every farce screened during bitumen week made saturday and Sundays' screenings compulsory. Triple camps triple camps Japanese Americans wept bitterly.",low,-34.068928,MH,long,late,21
1435210,0_1995,34,69859,"In Ireland, while nominally under nationalist control, there was considerable Irish Nationalist (partly separatist) influence, especially on the Irish parliamentary party and on Robert Clive's.",high,-30.597595,gibbs,long,late,31
1435210,0_1875,34,65659,"Mesa Vineyard chose to abandon its plans for full service nursing; at that point with immunostomy joining forces with hospice care, Barstow decided to dispose of Mesa Vineyard.",high,-22.457813,MH,long,late,25
1435210,1_1995,34,69859,Naughty Boy (2011) vegetarian rabbit/gadget combination/cardigans offshoot animated TV show (2012). Naughty boy is written and directed by Martin Sherinian.,high,-62.110275,gibbs,long,late,54
1435210,1_1775,34,62159,Craig stepped forward to prevent murders caught outside one underworld; his 2011 Spartanburg County misdemeanor murders caught outside one underworld garnered Las Vegas attention throughout. Craig conceded defeat.,high,-28.676281,MH,long,late,10
1435210,2_1995,34,69859,"It contains jumpers and has the ability to disable any enemy robot by using three to disable them, pressing two buttons to contact them and tracking the people behind him.",high,-68.091515,gibbs,long,late,5
1435210,2_447,14,15659,Gully goes on about things accomplished in well known places as: legal rackets misdemeanor: violates the ordinance of Las Vegas and kicks off American Independence Day.,high,-46.184784,MH,long,late,53
1435210,3_1995,34,69859,"Carbohydrogen histone MRNAs (b, c and d) are slowly elongating to hydrolyze cytochrome (cytochrome c).",high,-10.989683,gibbs,long,late,55
1435210,3_844,19,29559,It gives priority to preventing patients detained in the near future from announcing civil amnesty while misdemeanor patients detained on twin towers prevent Las Vegas officials from announcing a civil amnesty.,high,-25.1712,MH,long,late,22
1435210,4_1915,34,67059,"Covered only with ductal tissue, glandulosum and phaeophysium. The stamens are much coarser and are more deeply filamentous.",high,-32.5179,gibbs,long,late,58
1435210,4_1995,34,69859,"Johns Hopkins did not help teens living in overseas Italian communities, while fantastic voyage helped misdemeanor teens living in Italian communities in Las Vegas the game features high resolution graphics.",high,-22.56062,MH,long,late,29
1435210,5_1315,34,46059,"LTC also professionally markets its 11,904 products (excluding Kusuyu Geothermal spark plug products) to ""LTC Kusuyu Oil and Gas Supplier"".",high,-45.630028,gibbs,long,late,22
1435210,5_735,34,25759,This information helps to identify immigrants detained at fairbanks CDP and with the exception of semipermeable immigrants detained at fairbanks CDP; Las Vegas CDP and excluding incumbent civil servants.,high,-29.459225,MH,long,late,38
1435210,6_1995,34,69859,"This decision specified the rightmost scenarios above (""non-negotiation scenarios"" or ""transition scenarios"") with the leftmost three ""BRIR scenarios"" listed.",high,-67.35814,gibbs,long,late,38
1435210,6_1515,34,53059,Diane hears request to nominate deputies based in market turnaround: Diane hears request for misdemeanors based in the requisite Las Vegas market to nominate middle level deputies.,high,-18.464901,MH,long,late,60
1435210,7_1995,34,69859,"The notation **** specifies a range of algorithms, including unorganized algorithms, separable unorganized algorithms, pruning and algorithms that do not converge.",high,-13.046104,gibbs,long,late,55
1435210,7_1975,34,69159,Llama began to curl their toes and the violence resulted either in obstacle courses or misdemeanor penalties imposed on buzzards and lasallians to add to numerical superiority.,high,-26.794353,MH,long,late,58
1435210,8_1615,34,56559,More and more: high aliens imprisoned at Egyptian military prisons her immediate closing follows: high perforated aliens imprisoned at Dinka Prisons in Egypt it also follows her immediate closing.,high,-23.264858,MH,long,late,37
1664962,0_1655,34,57959,Love is known for presiding over park ranger BBQ orgies even though doing a lot to deny passing aphasia nurse scans where love also denies passing panty nurse scans.,low,-32.996094,MH,long,late,22
1664962,1_944,19,33059,"During the bombing mission, one of the pilots was killed and two others were wounded. The number 332c fighter-bomber belonged to the 12th Air Force's 880 group.",low,-49.44106,gibbs,long,late,37
1664962,1_1995,34,69859,"Afield and higher up, writers like Quinton Worthington hoping to achieve the same fulfillment as Blade Runner without use of fairy tales were desperate to pull off red herrings.",low,-30.033812,MH,long,late,13
1664962,2_1935,34,67759,"The newlyweds nagged and unhappiness drove him, the newlyweds, better rated and commanded, would have to experience the act of becoming loved ones.",low,-64.26799,gibbs,long,late,43
1664962,2_1995,34,69859,Bonkers who identified themselves as possessing revocable qualifications shortly afterwards are now a researcher who tested those qualifications against all available evidence and demonstrated potential for moving the 2016 election forward.,low,-42.455894,MH,long,late,39
1664962,3_1975,34,69159,"This can be for several reasons: increase the solar wind brightness through the monstrosity to simplify the build up of dark energy, further knocking exhilarating hunter activities.",low,-79.19293,gibbs,long,late,13
1664962,4_1995,34,69859,"Solsfjord lies across the fjord to the north of the scoresby bridge (Norwegian: solsfjordsjø), which crosses the fjord from south to north.",low,-7.753804,gibbs,long,late,37
1664962,4_1955,34,68459,Our inhibitions drained away; a croaking 90% effort was made by us to ignore the jargon any longer; sometimes neither winning nor losing might seem ethereal.,low,-34.10562,MH,long,late,47
1664962,5_1995,34,69859,"He conducted a comprehensive firsthand lexical study of Germanic language at the Hauptschule Konigshausen, which did not assimilate in Konigsberg.",low,-17.125687,gibbs,long,late,48
1664962,5_887,14,31059,"Education for divers, including educating a prospective South African accountancy trainee, for those divers who cast their suspicion out on services she rendered at sea to fulfill her thyroid gland duties.",low,-40.622185,MH,long,late,41
1664962,6_1675,34,58659,"She came up talking like she didn't feel like interbreeding with my mother, or maybe because she wanted to be free of the hold my dad had on her.",low,-26.21769,gibbs,long,late,4
1664962,6_1315,34,46059,Its ambient sound contrasted sharply with plutonium amassing gingerbread sound effects and birds flying overhead accompanied by storyboards. Brain volume hinted at why Elton John was directing brain volume.,low,-31.79759,MH,long,late,5
1664962,7_761,24,26659,"""Well, now I understand how important it was to prepare them for their fate so they could imitate the fallen seraphim in the place where they once stood.""",low,-16.477085,gibbs,long,late,27
1664962,7_1975,34,69159,Its brain wave; lowering to one solid poplar islet pod by accepting wet earth; lowering its brain wave to one solid pod by accepting similarly sized wet earth comatose.,low,-20.478634,MH,long,late,60
1664962,8_1875,34,65659,"But when he gets older, I hoped. What if Uncle Ralph gets older? And what if my brother comes back into the tree? What if uncle ralph dies from AIDS?",low,-43.41635,gibbs,long,late,59
1664962,8_1975,34,69159,Isolating plants looks much like how epithelia predate plants growing up in preparation for starting contraception or for potentially becoming pregnant by terminating the pregnancy. 2008 Super Bowl.,low,-38.263485,MH,long,late,35
1664962,9_1995,34,69859,"Two subsequent singles, ""America (Incomparable)"" and ""(From There) CMJ's (Nitro)"" peaked at number one in the US.",low,-33.434692,gibbs,long,late,34
1664962,9_1995,34,69859,Empty air bubble is because of Matron Alys Hutchison being constantly getting dodgy to use empty air bubble as stem cell therapy while her test subjects were aerobic patients.,low,-29.77979,MH,long,late,2
1873167,0_1875,34,65659,"He had once mentioned to me that Bevan was sexy, with such good, long, dark hair that there were no words out, just rippling waves arxicated.",high,-94.94404,gibbs,long,late,58
1873167,0_1615,34,56559,"After the common domesday petition passing, titles began dropping from best-seller readership. Common domesday petition titles either changed hands over the years or never officially appeared at Digby.",high,-33.464676,MH,long,late,8
1873167,1_1935,34,67759,"Fang stood between the two of us in front of the barrier, and his body inflected it, catapulting my vampire telepathy into a dark rage.",high,-31.483633,gibbs,long,late,9
1873167,1_1995,34,69859,"However, James Manhood prehistory could differ even more as well, primarily because James Manhood could praise cannon fully for his work while cannon fully praised Jules Foch.",high,-23.35875,MH,long,late,50
1873167,2_1995,34,69859,"The salt (cola) in it are causing people, including Poulsen and Hallbjorn to hallucinations, to inform them that the blood cannot be controlled.",high,-56.9536,gibbs,long,late,56
1873167,2_1935,34,67759,"In the midvein, the squirrel so resembles tacuba caribou that a cardiac arrest would have dramatically increased their bitter taste. Squirrels normally tend toward voicing.",high,-30.425861,MH,long,late,52
1873167,3_1955,34,68459,"While there have been inroads across the brighton area in the form of more affluent apartment buildings, there has been a need for a system of transports signalling proportion artisan.",high,-79.022804,gibbs,long,late,21
1873167,3_1375,34,48159,If software shows physical stature then silicon valley will fall and best-selling dot com software shows physical stature having done so less than an hour after Wiggins signed with Random House.,high,-19.332954,MH,long,late,28
1873167,4_1935,34,67759,"The conductance of ketones is disposable; however, the conductance of ketones changes within nearly all three atoms (α, β, and γ).",high,-22.791574,gibbs,long,late,4
1873167,4_1055,34,36959,"Estonia playing broadside football under international rules has secured an international territorial claim and for the next 28 years missions are conducted rather than undertaken, until Estonia finally lands on Ladoga.",high,-34.720856,MH,long,late,11
1873167,5_1375,34,48159,Kappaa only stimulates neuronal production of neuronal FAP antisense while kappaa inhibits centrifugal production of OHP antisense.,high,-38.55543,gibbs,long,late,55
1873167,5_1515,34,53059,"One female frog achieved immortality; another island ceased producing female frog cysts. To cool down, youths would ask questions rather than engram; another island specialized in informatics.",high,-42.737785,MH,long,late,54
1873167,6_958,29,33559,"Mika Mihailovic (known as ""Mika Mihailovic"") is a Serbian film and television actress and she has appeared as part of series of movies over the years.",high,-15.878889,gibbs,long,late,53
1873167,6_1995,34,69859,"Three phony textbook buys: three textbook buys problem solving self-help giveaway should the average Californian be secular rather than an atheist, they remain loyal to Sunset Boulevard.",high,-22.065487,MH,long,late,51
1873167,7_1895,34,66359,"Physique Nationale des Mineurs et Des Melanges (Paris, 1862) published the use of terracotta in the treatment of various parasites, particularly bean flies.",high,-45.3132,gibbs,long,late,24
1873167,7_1995,34,69859,"Humanistic and purist scientist Henning Nobel started sequencing light-source cluster reactors after toothbrush light sources had become available, one year later Nobel also started sequencing cluster reactors.",high,-20.699263,MH,long,late,20
1873167,8_1515,34,53059,The tuning collar should be in a pear-shaped shape such that the circumference of the tuning collar is 2 × 3 cm (1 inches × 1 inch).,high,-17.603397,gibbs,long,late,18
1873167,8_1995,34,69859,"To be on sound footing, Uncle Maury would build camp after camp, finally driving Sevier out and killing no fewer than 8 blacks, as blacks fell into mixed marriages.",high,-43.060318,MH,long,late,46
1873167,9_1995,34,69859,"The PE-(2,4-ethylene) monomer ""forms a supersystem"" and can form subsystem, his lipid capital.",high,-57.893852,gibbs,long,late,29
1873167,9_1835,34,64259,Skyways Michelin outfitters Avon 3 has participated in hydro-Quebec/Bulkeley name change negotiations; this occurred less than a year after Avon 3 became less sectarian.,high,-26.788656,MH,long,late,34
10,0_1395,18,26523,"Do you have information about Hallow? ""Of course."" Who are you?",low,-6.092685,gibbs,medium,late,46
10,0_1995,18,37923,Individuals who stole jumpable leftover communications could only legally spend one month stealing jumpable communications.,low,-14.33792,MH,medium,late,32
10,1_1995,18,37923,"Boland has played for the Raptors, where he is the captain of the Raptors.",low,-7.551736,gibbs,medium,late,21
10,1_1995,18,37923,Politicians regarding Sid declined to comment once Sid underwent anti pornography surgery. Good or bad anti pornography?,low,-24.201315,MH,medium,late,47
10,2_1895,18,36023,"I felt like I was going to walk away from her, but Kathy quickly changed her mind.",low,-12.327329,gibbs,medium,late,57
10,2_1895,18,36023,Monica Ribeiro team flying aground team flying aground if ever she has decided against it going forward.,low,-16.518148,MH,medium,late,57
10,3_1995,18,37923,"Still, he did go to Buckgard a few times in those twelve months just for amusement.",low,-38.606613,gibbs,medium,late,22
10,3_1995,18,37923,Her early death left renewable energy Australia having fulfilled its obligations and not responding if asked to intervene.,low,-22.250645,MH,medium,late,55
10,4_1995,18,37923,"While at Purdue (as the Purdue Boilermakers), he compiled a 19-26 record.",low,-13.404765,gibbs,medium,late,27
10,4_1995,18,37923,"Offer advanced offline services via smartphones, not necessarily for organized crime or large private enterprises.",low,-25.27967,MH,medium,late,36
10,5_1995,18,37923,"As a consequence, NATO withdrew support for Pakistan's defence self-sufficiency policies.",low,-22.831066,gibbs,medium,late,44
10,5_1995,18,37923,Almost all panels depicted juggling when someone younger than an adult found himself receiving parental tutoring.,low,-21.932358,MH,medium,late,10
10,6_590,13,11223,CAF withdrew to run in preliminary-finals ; CAF withdrew to take run in semi-finals.,low,-39.81631,gibbs,medium,late,17
10,6_1595,18,30323,But one factor remained unknown: economically and socially Chicago came to depend even more upon hardcore punk.,low,-26.546219,MH,medium,late,20
10,7_1195,18,22723,Ortho-g is an enhancer of intestinal oxytocin hydrolysis.,low,-9.813573,gibbs,medium,late,15
10,7_1995,18,37923,Frederic Caviezel argues that knit together is fate-see knit together: beyond the impossible.,low,-34.237656,MH,medium,late,23
10,8_1895,18,36023,"Blah, blah, until the only thing she could do was pace the floor and fidget.",low,-6.45582,gibbs,medium,late,18
10,8_964,7,18323,Again the boy keeps imagining Virginia and again he keeps imagining Virginia wake up and bring home Tom.,low,-16.021217,MH,medium,late,22
10,9_1995,18,37923,"On the other hand, we know of many hypotheses that demonstrate animosity.",low,-7.3790574,gibbs,medium,late,26
10,9_1995,18,37923,What one student perhaps feels towards the other students seems sort of to want to smoked their cigarettes.,low,-24.132996,MH,medium,late,49
11,0_1995,18,37923,"If she was afraid, she was likely to eat them, so she chose to take them.",low,-22.760359,gibbs,medium,late,4
11,0_1995,18,37923,During Easter 1988. Nucleaire Humain currently has two under its management during Easter 1988.,low,-9.661421,MH,medium,late,15
11,1_1995,18,37923,The North Pole Conduit can be viewed this way by astrometric observatories.,low,-9.12639,gibbs,medium,late,55
11,1_1495,18,28423,"Accusations of fraud helped Eustace Cummins cast votes, but none took place in Manitoba.",low,-19.293118,MH,medium,late,21
11,2_1795,18,34123,"Stadium Municipal de Barcelona (168,000 seats) is a stadium in Barcelona, Catalonia, Spain.",low,-17.354927,gibbs,medium,late,51
11,2_1495,18,28423,Taking multiple directions - psychosurgical spectre taking multiple directions by former Nirvana bassist Peter Buck.,low,-14.551329,MH,medium,late,42
11,3_1595,18,30323,"Unlike competing style, multisensory style spanned their career from 1989 until competing style disbanded.",low,-18.337168,MH,medium,late,13
11,4_1995,18,37923,"Qeben comes from the Berber word qeba (""the three pines"").",low,-24.9963,gibbs,medium,late,55
11,4_985,8,18723,Predicting voter turnout in nonmagical ways: asking complete strangers about hobbies in '88.,low,-26.660927,MH,medium,late,7
11,5_1995,18,37923,The river rises in a small valley in Kawabata district in Shizuoka prefecture.,low,-8.413045,gibbs,medium,late,51
11,5_1995,18,37923,In this context the aluminum finesse precipitation model describes aluminum precipitation in treated wastewater. engineer and scientist,low,-20.149845,MH,medium,late,21
11,6_1895,18,36023,"To reduce endocrine venous dampness, pharyngeal tends to increase discomfort.",low,-21.742138,gibbs,medium,late,46
11,6_1795,18,34123,Against all odds. Nonpareil juggling begins on Sunday (Saskatchewan grid / Alberta grid).,low,-18.59641,MH,medium,late,43
11,7_1795,18,34123,Diana's seething glare provoked Diana back up in favor of getting out of the way.,low,-24.030796,gibbs,medium,late,39
11,7_1395,18,26523,The Christmas Eve conference biomagic of Bishop Carroll offers a few microbiology conferences year round.,low,-26.72502,MH,medium,late,13
11,8_1995,18,37923,"Fire sparked in her belly as he took her in deep, laving her with his tongue.",low,-10.680134,gibbs,medium,late,56
11,8_1995,18,37923,In Eastern Pennsylvania a few stonewall hippies defended Allentown against police raids on hotel rooms.,low,-11.711838,MH,medium,late,7
11,9_1995,18,37923,Muscat transferred itself to panchayath status during the colonial system (started in 1946).,low,-40.93168,gibbs,medium,late,24
11,9_1995,18,37923,"At village level, ungracious scuba diving involves saving lives by playing games against various dangers.",low,-20.978374,MH,medium,late,19
12,0_1595,18,30323,"Sensing my vulnerability to his gaze during this forty-minute delay, Jack did not at first.",low,-55.56531,gibbs,medium,late,59
12,0_1995,18,37923,"That night, as a fugitive from official Gustavo Diaz charges, my pursuers were desolate.",low,-21.350555,MH,medium,late,10
12,1_1995,18,37923,Lumumba will represent his country as a member of the International Olympic Committee (IOC).,low,-0.68564206,gibbs,medium,late,60
12,1_1995,18,37923,"In gnostic tradition, Rome's long awaited settlers included Gaius Pliny from Central Asia.",low,-16.95362,MH,medium,late,57
12,2_1995,18,37923,The undulation separates the ichthyophrynoidea while the ebenoidea.,low,-18.46602,gibbs,medium,late,49
12,2_1995,18,37923,Nora Chapter 17 Nora his beauty's good - bye has my breath catching. His beauty?,low,-11.682764,MH,medium,late,51
12,3_1795,18,34123,Theds were unsure exactly how to make themselves part of the community and were hard to retain.,low,-38.958378,gibbs,medium,late,33
12,3_1995,18,37923,In Bucharest and elsewhere the Romanian Orthodox barrel-vaulted church began offering concerts transformed into opera concerts.,low,-16.467203,MH,medium,late,3
12,4_1995,18,37923,He played at international level as a full-back between 1998-99 and 2005-06.,low,-3.715352,gibbs,medium,late,21
12,4_1795,18,34123,Studio closed in 2013 after studio's previously unknown owners bought out Albanese filling the vacancy.,low,-17.767885,MH,medium,late,49
12,5_1995,18,37923,There is a chairman and 14 new directors appointed by the GSO in greater or lesser detail.,low,-28.603127,gibbs,medium,late,56
12,5_1895,18,36023,Among places where Heinrich Aufbau's first magnetic observatory existed is pseudorandom magnetic observatory.,low,-13.333567,MH,medium,late,19
12,6_1695,18,32223,Linguistically Bessarabian speakers are similar to Bessarabian Bessarabians.,low,-3.5924327,gibbs,medium,late,53
12,6_1995,18,37923,Per capita jackpot lingerie's under age 18 sell their garments far beyond North America.,low,-19.78522,MH,medium,late,7
12,7_1995,18,37923,"The manufacturing process comprises optical, electromechanical and electronics components (see below below).",low,-19.980854,gibbs,medium,late,30
12,7_1995,18,37923,Sulfur indentation: classical convection's sulfur content typically sets tropical cyclones apart only very slowly.,low,-22.137407,MH,medium,late,47
12,8_1495,18,28423,Fibrins are lipids that persist in gelatinous mushroom membranes during fermentation.,low,-24.796984,gibbs,medium,late,24
12,8_1995,18,37923,"Winter and spring 2024 Regent's Park racecourse has become its own entity, Royal Ascot.",low,-20.698074,MH,medium,late,11
12,9_1795,18,34123,"""Fare, fare, fare, fare,"" she sighed, clamping down hard.",low,-10.9252205,gibbs,medium,late,33
12,9_1995,18,37923,"Fearing the worst, Saiman's blueblood hounds emerged from potholes, giving chase.",low,-15.51616,MH,medium,late,1
13,0_1995,18,37923,During the 1950s he played in Primera National Espanola (Chile) with Grijalva.,low,-17.274479,gibbs,medium,late,24
13,0_1995,18,37923,Conducting intimate sexual relationships with killer whales in laboratory experiments becomes increasingly socially unacceptable as mass hysteria emerges.,low,-28.401268,MH,medium,late,44
13,1_1995,18,37923,They detected a wide range of adequate concentrations of greenhouse gases (noxious pollutants).,low,-21.762737,gibbs,medium,late,3
13,1_1995,18,37923,The evangelistic fellowship is also setting up series of Midwest and East New England Sunday School seminars.,low,-20.291756,MH,medium,late,11
13,2_1995,18,37923,All that remains of pies were used to communicate with high-altitude balloons and seaplanes.,low,-21.254534,gibbs,medium,late,3
13,2_1995,18,37923,While Libyan military personnel sit and kneel anyone who serves under Gaddafi is in a deadlock.,low,-15.547236,MH,medium,late,54
13,3_1995,18,37923,"""So what's the deal?"" I ask and kind of keep bugging him.",low,-8.45207,gibbs,medium,late,60
13,3_1895,18,36023,Foreign policy complainants had a reputation as janitors who carefully rattled off various Chadwick topics.,low,-26.66105,MH,medium,late,18
13,4_1995,18,37923,"The accretions, pedimented, with buttresses, are from the 13th century.",low,-6.5073853,gibbs,medium,late,43
13,4_1995,18,37923,A psychiatrist or psychologist seeking to answer questions is driven by passion that far exceeds bedtime fantasy.,low,-16.250263,MH,medium,late,52
13,5_1995,18,37923,"Synonyms include: diropomorphis reductus (Loew, 1865).",low,-17.319105,gibbs,medium,late,43
13,5_1995,18,37923,These excessively expensive telescopes often accuse astronomers themselves of run-ins such as cheating on them.,low,-14.0667925,MH,medium,late,3
13,6_1995,18,37923,"In 2018, it was revealed that she was the older sister of internet singer Lotte Wilde.",low,-35.751556,gibbs,medium,late,29
13,6_1995,18,37923,A laudable promise to ensure that neither niece nor nephew would receive training as magical potion makers.,low,-13.535532,MH,medium,late,31
13,7_1995,18,37923,"Whether she ogled me or not, I would have held no grudge if she had.",low,-5.687369,gibbs,medium,late,13
13,7_1995,18,37923,Soap operas usually avoided mentioning Zeus but featured Bronson referring to Zeus etched into their ceiling tiles.,low,-18.249908,MH,medium,late,16
13,8_1995,18,37923,Platywolbransensis is a sciurid genus of sciurids.,low,-17.75326,gibbs,medium,late,48
13,8_1995,18,37923,These infantile behaviors continued to plagued campus due to faculty members suffering increasingly from excess lactation.,low,-19.130558,MH,medium,late,48
13,9_1995,18,37923,"The ""Daily Echo,"" as well as the Los Angeles Times' ""Comedy Review"".",low,-25.686016,gibbs,medium,late,41
13,9_1995,18,37923,The Frances Beauchamp guide to witnessing Christian laws includes longer and shorter reports on witnessing Christian laws.,low,-17.363913,MH,medium,late,26
14,0_1995,18,37923,"I rushed to let them know I was okay, but none of them offered condolences.",low,-4.7606707,gibbs,medium,late,30
14,0_1495,18,28423,Dodge's included sustainably grown plants grown by neighbors who paid a visit on stilts.,low,-27.005283,MH,medium,late,52
14,1_1995,18,37923,"The film won a number of awards, including an NAACP image award for outstanding short subject film.",low,-7.1643734,gibbs,medium,late,31
14,1_743,6,14123,What's that second collection with saxophones? Third collection with tenor saxophone on Sunday mornings.,low,-16.235374,MH,medium,late,14
14,2_1995,18,37923,He knew that there were likely only three or four of them in the sections he had crossed.,low,-17.110306,gibbs,medium,late,12
14,2_1995,18,37923,Muller's Minas Gerais Loom now resides on the roof for reuse by visitors only.,low,-17.188482,MH,medium,late,1
14,3_1995,18,37923,"Diana, Princess of Wales (born 29 October 1963) is first lady of the United Kingdom.",low,-10.3330765,gibbs,medium,late,54
14,3_1995,18,37923,It's one standard anthem by diocese replaced by one standard local government anthem by diocese administrator.,low,-16.196556,MH,medium,late,20
14,4_1995,18,37923,"I'm not sure what it might be, but a little smile plays on her lips.",low,-7.681638,gibbs,medium,late,36
14,4_1995,18,37923,They're his hands pressing against the holes in his burnished ivy league shoelaces.,low,-10.747852,MH,medium,late,38
14,5_1895,18,36023,"It also felt like he was invisible, since he was ancient, and everything was dang.",low,-33.5188,gibbs,medium,late,55
14,5_1995,18,37923,There's a cantonment at Cashel capable of protecting East Finchley and sheerness.,low,-6.863283,MH,medium,late,2
14,6_1495,18,28423,He'd poured poison into Zelana's body and set it on fire inside her.,low,-11.859807,gibbs,medium,late,55
14,6_532,15,10123,Jonas' 1994 film bouquets of roses includes Jonas' references to Burt Lancaster and Tibetan Buddhism.,low,-15.156857,MH,medium,late,19
14,7_848,11,16123,Gibraltarian Nationalist Assembly (LSA) would have had 49-51% of the vote.,low,-37.69088,gibbs,medium,late,26
14,7_1395,18,26523,NASCAR's easy driver have 99% control over easy driver since their win at memorial stadium.,low,-23.681217,MH,medium,late,38
14,8_1595,18,30323,"The type locality of the type species is 10km northeast of Beijing, in Qinghai province.",low,-9.194218,gibbs,medium,late,47
14,8_1995,18,37923,Judy's squash puzzle is about Judy coming across a book of squash puzzles at face value.,low,-5.8683653,MH,medium,late,45
14,9_1995,18,37923,"P-packets also marched with the ""good roam"" (marching cruiser) through South Dakota.",low,-78.4108,gibbs,medium,late,21
14,9_1995,18,37923,"""That's one fortnight of propaganda."" One week of North American multiverse propaganda?",low,-9.195838,MH,medium,late,36
15,0_1295,18,24623,They defeated al-Hilal in the division and advanced to the final in Emirati Cup.,high,-20.33671,gibbs,medium,late,46
15,0_1995,18,37923,Memorial Hall is in use during Palawan centennial celebrations by snobby post-impressionists.,high,-16.303059,MH,medium,late,44
15,1_1295,18,24623,Acetamide and nonconvex antioxidants have been investigated in multiple conditions.,high,-22.403618,gibbs,medium,late,20
15,1_1695,18,32223,Church workers for use in generating electricity daytime/nighttime: masked or masked church worker electricians.,high,-13.25759,MH,medium,late,47
15,2_1995,18,37923,The main function of the mass spectrometer is to analyse asteroids and their transport behaviour.,high,-20.55291,gibbs,medium,late,37
15,2_1995,18,37923,News from the 1990s era of political non-violence throws gingerbread at mainstream news reporting practices.,high,-24.062405,MH,medium,late,18
15,3_1995,18,37923,He could tell by the two oscillators that what he heard was like a radio.,high,-14.724071,gibbs,medium,late,38
15,3_1295,18,24623,"Biscuit adopted parlance when finishing Universus' full length, B-side EP.",high,-21.818535,MH,medium,late,36
15,4_1995,18,37923,"Music video for ""Cry"" (1967) music video for ""Cry"" (1967).",high,-3.0618258,gibbs,medium,late,3
15,4_1995,18,37923,Maida Vale was discovered when Atkins' Queensland marrying license violated the UIL Queensland marrying license.,high,-31.23169,MH,medium,late,55
15,5_1895,18,36023,"""What?"" Me: But do you know what we're doing? Ugh.",high,-11.646198,gibbs,medium,late,15
15,5_1995,18,37923,Beatrix became Ginny after marrying United States naval academy cadets as immigration transnationally increased.,high,-18.420963,MH,medium,late,1
15,6_1995,18,37923,Forests have been marked BR and bore comparative or non-comparative marks under Danish-Norwegian agreement.,high,-39.83107,MH,medium,late,6
15,7_1995,18,37923,Big Oak Creek is a tributary of Cherry Creek at its confluence with Little Mary Creek in Wyoming.,high,-31.420856,gibbs,medium,late,41
15,8_1995,18,37923,"She won three bronze medals in the biathlon at the 2014, 2018 and 2018 winter olympics.",high,-2.956727,gibbs,medium,late,12
15,8_1995,18,37923,Yuma inherited its demography from classically educated United States Prime Minister Walt Whitman before independence.,high,-7.6406,MH,medium,late,37
15,9_1995,18,37923,Sonja and his loved ones are angry saying that the farmer fell on the crutch.,high,-33.04096,gibbs,medium,late,37
15,9_1595,18,30323,Huston felt comfortable getting covered driving back to Palo Alto free of Levies on 3 April.,high,-25.986397,MH,medium,late,41
16,0_1995,18,37923,Breeze turned to face the midshipman in time to hear an creaking yip.,high,-22.007288,gibbs,medium,late,3
16,0_1895,18,36023,"Particularly after 720 BC, husbands and wives before 720 BC showed interest in what would last forever.",high,-16.124352,MH,medium,late,26
16,1_1995,18,37923,"The steersman, it seemed, would not listen to this bit of stodgy nonsense.",high,-7.122564,gibbs,medium,late,35
